model_name,overall_score,param_significance_score,info_criteria_score,residual_diag_score,stability_score,sign_bias_score,gof_score,garch_type,garch_p,garch_q,arma_p,arma_d,arma_q,distribution,loglikelihood,AIC,BIC,mu_estimate,mu_p_value,ar1_estimate,ar1_p_value,ma1_estimate,ma1_p_value,omega_estimate,omega_p_value,alpha1_estimate,alpha1_p_value,beta1_estimate,beta1_p_value,beta2_estimate,beta2_p_value,shape_estimate,shape_p_value,ljung_box_res_p_value,ljung_box_sq_res_p_value,nyblom_joint_statistic,sign_bias_t_value,sign_bias_p_value,negative_sign_bias_t_value,negative_sign_bias_p_value,positive_sign_bias_t_value,positive_sign_bias_p_value,joint_effect_t_value,joint_effect_p_value,alpha2_estimate,alpha2_p_value,gamma1_estimate,gamma1_p_value,gamma2_estimate,gamma2_p_value,skew_estimate,skew_p_value,arch_lm_p_value,key_strengths
series_1_model_82_summary.txt,0.795847618336113,0.25,0.11086240000000001,0.25,0.0495427183361129,0.1,0.0354425,eGARCH,1.0,1.0,1.0,0.0,0.0,sstd,-3892.426,2.1537,2.1674,0.001748,0.849116,-0.078195,1.9e-05,,,-0.015575,0.000219,-0.174449,0.0,0.973937,0.0,,,5.773072,0.0,0.6238,0.2406,3.2178,1.9207,0.05485,1.8184,0.06909,0.7299,0.46552,7.3155,0.06249,,,0.178203,0.0,,,0.83255,0.0,0.7423,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.111)"
series_3_model_34_summary.txt,0.7957641491248131,0.25,0.19737744000000002,0.16681310261111537,0.045788606513697656,0.085785,0.05,sGARCH,1.0,1.0,1.0,0.0,0.0,sstd,1001.293,-0.54903,-0.53706,-0.283149,0.080455,0.980492,0.0,,,0.005212,0.0,0.182097,0.0,0.708692,0.0,,,4.64123,0.0,0.0002629,0.4834,3.0866,1.2824,0.19978,1.6524,0.09854,0.9695,0.33237,9.6725,0.02157,,,,,,,1.286166,0.0,0.3517,"Parameter significance (0.250), Information criteria (0.197), Residual diagnostics (0.167)"
series_2_model_95_summary.txt,0.7949770473488834,0.2125,0.10557760000000001,0.2353611111111111,0.09441833623777227,0.09712000000000001,0.05,eGARCH,2.0,2.0,0.0,0.0,1.0,sstd,-4183.793,2.3163,2.3351,0.014836,0.284102,,,0.096165,5e-06,-0.009185,0.000699,0.013225,0.63789,0.999999,0.0,-0.018746,0.0,5.824639,0.0,0.7824,0.4949,3.2129,2.013,0.04424,1.265,0.20605,1.288,0.19784,4.391,0.2222,0.018868,0.510616,0.290157,0.0,-0.105832,0.009605,1.02604,0.0,,"Residual diagnostics (0.235), Parameter significance (0.212), Information criteria (0.106)"
series_2_model_66_summary.txt,0.7949180725441254,0.23958333333333334,0.10568480000000002,0.22823888888888888,0.0797610503219031,0.09165000000000001,0.05,eGARCH,1.0,1.0,1.0,0.0,0.0,std,-4187.933,2.3164,2.3283,0.010824,0.365807,0.091917,0.0,,,-0.011497,0.009115,0.02943,0.022442,0.976751,0.0,,,5.845416,0.0,0.6484,0.02052,2.5316,1.01876,0.3084,2.12926,0.0333,0.08957,0.9286,4.55465,0.2075,,,0.211607,0.0,,,,,0.5893,"Parameter significance (0.240), Residual diagnostics (0.228), Information criteria (0.106)"
series_1_model_84_summary.txt,0.7943536419853129,0.25,0.11083520000000001,0.25,0.06425344198531281,0.07596000000000001,0.043305,eGARCH,1.0,1.0,1.0,0.0,1.0,sstd,-3891.436,2.1537,2.1691,0.00475,0.63243,0.273078,0.0,-0.351248,0.0,-0.015668,0.00031,-0.167216,0.0,0.97444,0.0,,,5.773547,0.0,0.6137,0.3421,3.1678,2.244,0.02492,1.96,0.05005,0.717,0.4734,9.179,0.027,,,0.179205,0.0,,,0.828727,0.0,0.7678,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.111)"
series_1_model_83_summary.txt,0.7936133460467227,0.25,0.11086880000000002,0.25,0.05070554604672276,0.099205,0.032833999999999995,eGARCH,1.0,1.0,0.0,0.0,1.0,sstd,-3892.018,2.1535,2.1672,0.002367,0.686492,,,-0.080902,1e-06,-0.015558,4.3e-05,-0.172703,0.0,0.974072,0.0,,,5.773266,0.0,0.5253,0.2611,3.1946,1.9744,0.04841,1.8374,0.06623,0.7361,0.46172,7.6463,0.05392,,,0.17831,0.0,,,0.831476,0.0,0.7552,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.111)"
series_2_model_83_summary.txt,0.791053745259625,0.24107142857142858,0.10566560000000001,0.23272222222222225,0.08792949446597421,0.07366500000000001,0.05,eGARCH,1.0,1.0,0.0,0.0,1.0,sstd,-4186.527,2.3161,2.3298,0.015756,0.21588,,,0.097754,0.0,-0.01156,0.009878,0.030735,0.01844,0.976157,0.0,,,5.822228,0.0,0.8715,0.02189,2.6441,2.0731,0.03823,2.6097,0.0091,0.6377,0.52371,7.6459,0.05393,,,0.213901,0.0,,,1.027301,0.0,0.6015,"Parameter significance (0.241), Residual diagnostics (0.233), Information criteria (0.106)"
series_2_model_2_summary.txt,0.7904196779699474,0.25,0.10332960000000001,0.25,0.08708070166994743,0.1,9.3763e-06,sGARCH,1.0,1.0,1.0,0.0,0.0,norm,-4326.335,2.3917,2.4002,-0.001272,0.917721,0.075021,3.4e-05,,,0.020457,1e-06,0.132315,0.0,0.850777,0.0,,,,,0.2322,0.4596,2.0138,1.2379,0.2158,0.7392,0.4598,0.5151,0.6065,1.5532,0.67,,,,,,,,,0.8431,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.103)"
series_2_model_68_summary.txt,0.7904092201531283,0.24107142857142858,0.1056624,0.22465,0.08887539158169976,0.08015,0.05,eGARCH,1.0,1.0,1.0,0.0,1.0,std,-4186.599,2.3162,2.3299,0.010572,0.386673,-0.153292,0.0,0.248884,0.0,-0.011435,0.009184,0.028915,0.023473,0.976912,0.0,,,5.836076,0.0,0.8019,0.01853,2.6334,1.9458,0.05176,2.567,0.0103,0.5399,0.5893,7.2041,0.06567,,,0.210923,0.0,,,,,0.5552,"Parameter significance (0.241), Residual diagnostics (0.225), Information criteria (0.106)"
series_2_model_129_summary.txt,0.7880704752302717,0.25,0.10549760000000002,0.16666740805555555,0.14086969217459885,0.1,0.02503577500011735,gjrGARCH,1.0,1.0,0.0,0.0,0.0,sstd,-4198.523,2.3222,2.3342,0.014842,0.205575,,,,,0.018737,0.000245,0.142306,0.0,0.865794,0.0,,,6.131043,0.0,8.454e-07,0.1293,1.9628,1.471,0.1413,1.786,0.0742,0.542,0.5879,3.702,0.2954,,,-0.054708,0.009555,,,1.03296,0.0,0.8644,"Parameter significance (0.250), Residual diagnostics (0.167), Parameter stability (0.141)"
series_2_model_3_summary.txt,0.7880515189312618,0.25,0.10333760000000002,0.25,0.0847101385562617,0.1,3.780375e-06,sGARCH,1.0,1.0,0.0,0.0,1.0,norm,-4325.828,2.3914,2.4,-0.001236,0.919931,,,0.079366,1.9e-05,0.020429,1e-06,0.132161,0.0,0.850949,0.0,,,,,0.3278,0.4568,2.0414,1.395,0.1631,0.8167,0.4142,0.5943,0.5523,1.9659,0.5795,,,,,,,,,0.8539,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.103)"
series_1_model_90_summary.txt,0.7870170641128137,0.25,0.11080640000000003,0.25,0.03956066411281373,0.1,0.03665,eGARCH,1.0,2.0,1.0,0.0,0.0,sstd,-3892.962,2.1546,2.17,0.001616,0.850687,-0.078447,2e-05,,,-0.015284,0.000127,-0.170303,0.0,0.999999,0.0,-0.025675,0.0,5.764816,0.0,0.6105,0.2221,3.6528,1.9579,0.05032,1.771,0.07665,0.7406,0.45901,7.4712,0.0583,,,0.175187,0.0,,,0.832536,0.0,,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.111)"
series_2_model_80_summary.txt,0.7855218821826452,0.20625,0.10557760000000001,0.23478333333333334,0.08891094884931185,0.1,0.05,eGARCH,2.0,2.0,1.0,0.0,1.0,std,-4183.767,2.3163,2.3351,0.009995,0.457112,-0.158771,0.0,0.253575,0.0,-0.009102,0.012113,0.011879,0.671296,0.999996,0.0,-0.018117,0.000606,5.843097,0.0,0.7423,0.4899,3.273,1.912,0.05589,1.208,0.22713,1.236,0.21642,3.986,0.26303,0.018465,0.519238,0.289318,0.0,-0.107469,4.1e-05,,,,"Residual diagnostics (0.235), Parameter significance (0.206), Information criteria (0.106)"
series_1_model_91_summary.txt,0.7812579452309452,0.25,0.1108128,0.25,0.03988639523094516,0.095555,0.03500375,eGARCH,1.0,2.0,0.0,0.0,1.0,sstd,-3892.551,2.1544,2.1698,0.002308,0.79088,,,-0.081162,2e-06,-0.015288,0.000136,-0.168585,0.0,0.999999,0.0,-0.025535,0.0,5.765777,0.0,0.5129,0.2412,3.6446,2.029,0.04253,1.7985,0.07218,0.7394,0.45972,7.8789,0.04858,,,0.1753,0.0,,,0.831501,0.0,,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.111)"
series_2_model_78_summary.txt,0.7809888425045033,0.20833333333333334,0.10559840000000001,0.23305555555555554,0.08400155361561434,0.1,0.05,eGARCH,2.0,2.0,1.0,0.0,0.0,std,-4185.152,2.3165,2.3336,0.010599,0.37416,0.091047,0.0,,,-0.009141,0.008291,0.01242,0.658094,0.999996,0.0,-0.018254,0.000165,5.850653,0.0,0.5966,0.4946,3.1198,0.8634,0.388,0.7215,0.4707,0.7197,0.4718,1.0893,0.7797,0.018567,0.517428,0.289148,0.0,-0.106711,0.0,,,,"Residual diagnostics (0.233), Parameter significance (0.208), Information criteria (0.106)"
series_2_model_67_summary.txt,0.7806291560405134,0.23958333333333334,0.1056992,0.22615,0.07895162270718005,0.08024500000000001,0.05,eGARCH,1.0,1.0,0.0,0.0,1.0,std,-4187.135,2.3159,2.3279,0.010786,0.264188,,,0.097444,0.0,-0.011468,0.00917,0.029262,0.021712,0.976829,0.0,,,5.837909,0.0,0.8703,0.01941,2.5418,1.9187,0.0551,2.5606,0.01049,0.5272,0.59811,7.129,0.0679,,,0.211145,0.0,,,,,0.5718,"Parameter significance (0.240), Residual diagnostics (0.226), Information criteria (0.106)"
series_1_model_92_summary.txt,0.779403699958731,0.25,0.11077920000000002,0.25,0.051641999958730984,0.07465,0.0423325,eGARCH,1.0,2.0,1.0,0.0,1.0,sstd,-3891.981,2.1546,2.1717,0.004526,0.548835,0.269563,0.0,-0.347952,0.0,-0.015355,4.4e-05,-0.1634,0.0,0.999993,0.0,-0.025193,0.0,5.764716,0.0,0.6014,0.3163,3.6063,2.2647,0.02359,1.9067,0.05664,0.7296,0.46571,9.2869,0.02571,,,0.176185,0.0,,,0.828726,0.0,,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.111)"
series_2_model_79_summary.txt,0.7777731652726518,0.20833333333333334,0.1056144,0.23306111111111114,0.08076432082820727,0.1,0.05,eGARCH,2.0,2.0,0.0,0.0,1.0,std,-4184.347,2.316,2.3331,0.010266,0.388212,,,0.096655,0.0,-0.009121,0.00835,0.012427,0.657675,1.0,0.0,-0.018183,0.000171,5.8425,0.0,0.8066,0.4875,3.1591,1.896,0.05808,1.221,0.22205,1.226,0.22016,3.943,0.26768,0.01831,0.52317,0.288788,0.0,-0.106739,0.0,,,,"Residual diagnostics (0.233), Parameter significance (0.208), Information criteria (0.106)"
series_3_model_38_summary.txt,0.777631700299331,0.22321428571428573,0.19738160000000002,0.1667739472222233,0.04964686736282201,0.090615,0.05,sGARCH,2.0,1.0,1.0,0.0,0.0,sstd,1004.079,-0.55002,-0.53633,-0.227912,0.14821,0.980324,0.0,,,0.005853,0.0,0.163015,0.0,0.676876,0.0,,,4.63526,0.0,0.0001926,0.6635,3.2157,1.1477,0.25116,1.589,0.11214,0.6058,0.54469,8.8588,0.03123,0.039953,0.31667,,,,,1.290889,0.0,,"Parameter significance (0.223), Information criteria (0.197), Residual diagnostics (0.167)"
series_1_model_133_summary.txt,0.7768491796653271,0.25,0.1029984,0.21459999999999999,0.11651677966532713,0.052486500000000005,0.040247500000000005,gjrGARCH,2.0,1.0,0.0,0.0,0.0,sstd,-4334.937,2.3986,2.414,0.013247,0.0,,,,,0.209039,0.0,0.188952,0.0,0.892149,0.0,,,2.300597,0.0,0.8759,0.02687,2.5726,2.9362,0.003344,1.4415,0.14953,0.9276,0.353662,15.2314,0.001629,0.090321,0.0,-1.0,0.0,-0.914999,0.0,0.938981,0.0,,"Parameter significance (0.250), Residual diagnostics (0.215), Parameter stability (0.117)"
series_2_model_41_summary.txt,0.7749791009691502,0.23958333333333334,0.1054528,0.16666776072222222,0.13781818191359463,0.1,0.025457025,sGARCH,1.0,2.0,0.0,0.0,0.0,sstd,-4201.042,2.3236,2.3356,0.008547,0.459696,,,,,0.021333,0.000293,0.135304,0.0,0.574664,6.8e-05,0.267369,0.044399,6.064265,0.0,1.253e-06,0.5016,1.9847,1.3401,0.1803,0.7877,0.4309,0.4577,0.6472,1.8575,0.6025,,,,,,,1.029687,0.0,,"Parameter significance (0.240), Residual diagnostics (0.167), Parameter stability (0.138)"
series_2_model_106_summary.txt,0.7739390458221156,0.21875,0.10342240000000001,0.25,0.10176185148961563,0.1,4.7943325e-06,gjrGARCH,1.0,2.0,1.0,0.0,0.0,norm,-4315.985,2.3871,2.399,0.013317,0.296984,0.076447,2.6e-05,,,0.021849,4e-06,0.190501,0.0,0.682776,7e-06,0.154639,0.26739,,,0.277,0.4501,2.288,1.101,0.2709,1.223,0.2213,1.121,0.2623,2.756,0.4308,,,-0.09164,7.9e-05,,,,,,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.103)"
series_3_model_42_summary.txt,0.7718193108326038,0.22321428571428573,0.19737264000000002,0.16681781344445054,0.04732957167386756,0.08708500000000001,0.05,sGARCH,1.0,2.0,1.0,0.0,0.0,sstd,1003.573,-0.54974,-0.53605,-0.197953,0.19826,0.980262,0.0,,,0.005198,0.0,0.183733,0.0,0.71035,0.0,0.0,1.0,4.632623,0.0,0.0002711,0.4904,3.2635,1.124,0.2611,1.764,0.07787,0.883,0.3773,9.422,0.02417,,,,,,,1.292135,0.0,,"Parameter significance (0.223), Information criteria (0.197), Residual diagnostics (0.167)"
series_3_model_88_summary.txt,0.7710571119813655,0.2125,0.19929904000000004,0.19445351120155555,0.014804560779810001,0.1,0.05,eGARCH,2.0,1.0,1.0,0.0,1.0,sstd,1120.244,-0.6125,-0.59369,0.406869,0.112031,0.989716,0.0,-0.085585,0.0,-0.274952,0.0,0.202869,0.0,0.916971,0.0,,,5.193734,0.0,0.8193,0.9232,5.0657,0.53961,0.5895,0.35651,0.7215,0.08937,0.9288,1.08697,0.7802,0.075055,0.000918,0.035428,0.310249,0.046096,0.153651,1.412543,0.0,,"Parameter significance (0.212), Information criteria (0.199), Residual diagnostics (0.194)"
series_3_model_40_summary.txt,0.7705818864991462,0.234375,0.19767152,0.19492369888888886,0.05541416761025738,0.059041500000000004,0.029156000000000005,sGARCH,2.0,1.0,1.0,0.0,1.0,sstd,1023.039,-0.55993,-0.54454,-0.283896,0.099878,0.983472,0.0,-0.109052,0.0,0.005571,0.0,0.130072,4e-06,0.688241,0.0,,,4.671755,0.0,0.2351,0.8955,3.3158,2.4252,0.01535,0.6762,0.498981,0.5612,0.574675,14.1302,0.002733,0.063456,0.08308,,,,,1.304043,0.0,,"Parameter significance (0.234), Information criteria (0.198), Residual diagnostics (0.195)"
series_2_model_107_summary.txt,0.7701220444958005,0.21875,0.10343040000000002,0.25,0.0979380654908004,0.1,3.579005e-06,gjrGARCH,1.0,2.0,0.0,0.0,1.0,norm,-4315.49,2.3868,2.3988,0.013302,0.296488,,,0.08067,1.4e-05,0.021822,4e-06,0.190219,0.0,0.681804,8e-06,0.155787,0.266588,,,0.3807,0.4471,2.3263,1.57,0.1164,1.448,0.1477,1.352,0.1765,4.008,0.2606,,,-0.091441,7.9e-05,,,,,,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.103)"
series_3_model_132_summary.txt,0.7674167598147476,0.25,0.19866064000000003,0.19546881666666668,0.007142303148080701,0.066145,0.05,gjrGARCH,1.0,1.0,1.0,0.0,1.0,sstd,1079.017,-0.59084,-0.57545,0.062689,0.0,0.985574,0.0,-0.093122,0.0,0.004522,0.0,0.259113,0.0,0.774648,0.0,,,4.926113,0.0,0.585,0.2598,5.3646,2.4108,0.01597,0.1228,0.90226,2.2098,0.02718,8.3593,0.03914,,,-0.280793,0.0,,,1.354728,0.0,0.2065,"Parameter significance (0.250), Information criteria (0.199), Residual diagnostics (0.195)"
series_3_model_82_summary.txt,0.7657741408523697,0.25,0.19908768000000002,0.16667988339194442,0.008284077460425357,0.1,0.0417225,eGARCH,1.0,1.0,1.0,0.0,0.0,sstd,1100.639,-0.60333,-0.58965,0.406869,0.115465,0.988583,0.0,,,-0.272793,0.0,0.275319,0.0,0.91812,0.0,,,5.176739,0.0,2.379e-05,0.5844,5.0063,0.2176,0.8277,0.1585,0.8741,1.079,0.2806,1.4892,0.6848,,,0.087719,4e-06,,,1.404704,0.0,0.2934,"Parameter significance (0.250), Information criteria (0.199), Residual diagnostics (0.167)"
series_3_model_36_summary.txt,0.7650746913124996,0.25,0.19764896,0.1946900772222222,0.04555567909027748,0.056236,0.020943975,sGARCH,1.0,1.0,1.0,0.0,1.0,sstd,1019.209,-0.55837,-0.54469,-0.341042,0.061809,0.98361,0.0,-0.107999,0.0,0.004644,0.0,0.16492,0.0,0.734441,0.0,,,4.686025,0.0,0.2608,0.5338,3.3017,2.5532,0.010714,0.8663,0.386364,1.1846,0.236258,15.07,0.001758,,,,,,,1.29797,0.0,0.374,"Parameter significance (0.250), Information criteria (0.198), Residual diagnostics (0.195)"
series_2_model_144_summary.txt,0.7649167177041113,0.14204545454545456,0.1055712,0.25,0.11730006315865665,0.1,0.05,gjrGARCH,2.0,2.0,1.0,0.0,1.0,sstd,-4181.619,2.3156,2.3362,0.015349,0.226673,-0.157705,0.304446,0.247862,0.099034,0.015747,0.094541,0.129836,0.000682,0.820415,0.00987,0.06259,0.812636,6.044918,0.0,0.8222,0.4653,3.2059,1.823,0.06839,0.9813,0.3265,0.802,0.42262,3.3324,0.34316,0.0,1.0,0.000317,0.994507,-0.05988,0.236972,1.0321,0.0,,"Residual diagnostics (0.250), Parameter significance (0.142), Parameter stability (0.117)"
series_2_model_143_summary.txt,0.7641590484104532,0.15,0.10560640000000002,0.25,0.10855264841045324,0.1,0.05,gjrGARCH,2.0,2.0,0.0,0.0,1.0,sstd,-4182.16,2.3154,2.3342,0.015647,0.224325,,,0.09162,0.0,0.015829,0.101495,0.130551,0.000719,0.81812,0.012522,0.064535,0.812498,6.04567,0.0,0.8769,0.4698,3.0734,1.7202,0.08548,0.9508,0.34175,0.7536,0.45111,2.9729,0.39581,0.0,1.0,-0.000868,0.984945,-0.059584,0.248142,1.032056,0.0,,"Residual diagnostics (0.250), Parameter significance (0.150), Parameter stability (0.109)"
series_2_model_121_summary.txt,0.762435896216134,0.21875,0.10550080000000002,0.1666677483888889,0.1465014453232626,0.1,0.025015902503982498,gjrGARCH,1.0,2.0,0.0,0.0,0.0,std,-4198.286,2.3221,2.3341,0.009005,0.414991,,,,,0.020878,0.000284,0.16418,0.0,0.593348,3.8e-05,0.250982,0.058221,6.159327,0.0,1.229e-06,0.3488,1.9236,1.4069,0.1595,1.4171,0.1565,0.8486,0.3962,2.9087,0.4059,,,-0.06123,0.012803,,,,,,"Parameter significance (0.219), Residual diagnostics (0.167), Parameter stability (0.147)"
series_3_model_2_summary.txt,0.7620245862483985,0.25,0.19184768000000002,0.16670876075555555,0.06138314549284292,0.092085,1.8977250000000002e-48,sGARCH,1.0,1.0,1.0,0.0,0.0,norm,683.249,-0.37452,-0.36596,-0.406869,0.009968,0.984432,0.0,,,0.007963,0.0,0.160837,0.0,0.662718,0.0,,,,,7.575e-05,0.8142,2.3635,1.6459,0.09986,0.8923,0.37229,0.3925,0.69475,8.66,0.03417,,,,,,,,,0.6382,"Parameter significance (0.250), Information criteria (0.192), Residual diagnostics (0.167)"
series_3_model_90_summary.txt,0.7618204019177782,0.25,0.19913968000000004,0.16668124449113889,0.0034869774266394252,0.1,0.0425125,eGARCH,1.0,2.0,1.0,0.0,0.0,sstd,1106.125,-0.60581,-0.59042,0.406869,0.295289,0.988408,0.0,,,-0.261185,0.0,0.276849,0.0,1.0,0.0,-0.078401,0.0,5.109137,0.0,2.624e-05,0.5728,6.0816,0.05869,0.9532,0.07396,0.941,0.89465,0.371,1.03146,0.7936,,,0.065449,0.001331,,,1.412211,0.0,,"Parameter significance (0.250), Information criteria (0.199), Residual diagnostics (0.167)"
series_2_model_60_summary.txt,0.7609805123828717,0.22321428571428573,0.10322400000000001,0.25,0.08454088758653588,0.1,1.3390820500000001e-06,eGARCH,1.0,2.0,1.0,0.0,1.0,norm,-4324.646,2.3924,2.4061,0.012317,0.321495,-0.132251,0.0,0.212365,0.0,0.000295,0.94378,0.052863,1.5e-05,0.826932,0.0,0.141684,0.0,,,0.2401,0.2851,2.6834,1.694,0.09031,1.749,0.08044,1.458,0.14492,5.217,0.15656,,,0.286851,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.223), Information criteria (0.103)"
series_1_model_79_summary.txt,0.7598427242110215,0.25,0.11029600000000002,0.24531666666666666,0.054230056032812377,0.1,1.5115425000000001e-09,eGARCH,2.0,2.0,0.0,0.0,1.0,std,-3919.29,2.1697,2.1868,0.027696,0.002095,,,-0.068247,2e-06,-0.040016,1e-06,-0.151509,0.0,0.149471,0.0,0.807162,0.0,5.247799,0.0,0.8859,0.04157,3.5574,1.7926,0.07312,1.2475,0.21228,0.6881,0.49146,6.1019,0.10676,-0.169244,0.0,0.138717,9e-06,0.208097,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.245), Information criteria (0.110)"
series_3_model_116_summary.txt,0.7595279657885143,0.25,0.19707872,0.19495532222222223,0.04371692356629213,0.073777,9.0380075e-23,gjrGARCH,1.0,1.0,1.0,0.0,1.0,std,986.9363,-0.54055,-0.52687,-0.406869,0.015849,0.983684,0.0,-0.086956,1e-06,0.004286,0.0,0.215625,0.0,0.792127,0.0,,,4.527131,0.0,0.8006,0.4039,3.3429,2.6697,0.007625,0.6284,0.529778,1.8554,0.063627,8.3151,0.039929,,,-0.247802,0.0,,,,,0.274,"Parameter significance (0.250), Information criteria (0.197), Residual diagnostics (0.195)"
series_2_model_33_summary.txt,0.7588024888294894,0.25,0.10547520000000002,0.16666738738888887,0.11028140144060064,0.1,0.0263785,sGARCH,1.0,1.0,0.0,0.0,0.0,sstd,-4202.356,2.3238,2.334,0.008865,0.441684,,,,,0.018299,0.000294,0.112556,0.0,0.868159,0.0,,,6.059623,0.0,8.354e-07,0.1947,1.9876,1.36446,0.1725,1.20444,0.2285,0.09313,0.9258,2.49335,0.4765,,,,,,,1.030796,0.0,0.9701,"Parameter significance (0.250), Residual diagnostics (0.167), Parameter stability (0.110)"
series_3_model_96_summary.txt,0.7583921875980982,0.19886363636363635,0.19925408,0.19445351675727776,0.015820954477184106,0.1,0.05,eGARCH,2.0,2.0,1.0,0.0,1.0,sstd,1120.244,-0.61195,-0.59143,0.406868,0.113596,0.989716,0.0,-0.085585,0.0,-0.275111,0.0,0.202862,0.0,0.916288,0.0,0.000635,0.945726,5.193787,0.0,0.8193,0.9231,5.2093,0.53955,0.5895,0.35645,0.7215,0.08917,0.929,1.08689,0.7802,0.075228,0.001431,0.035419,0.31078,0.046161,0.153524,1.412539,0.0,,"Information criteria (0.199), Parameter significance (0.199), Residual diagnostics (0.194)"
series_2_model_52_summary.txt,0.7571664101869884,0.21875,0.10326560000000001,0.25,0.0899393265995882,0.09521,1.4835874e-06,eGARCH,1.0,1.0,1.0,0.0,1.0,norm,-4324.85,2.392,2.4039,0.012867,0.296959,-0.125229,6e-06,0.205502,0.0,-0.00018,0.963,0.04832,1.6e-05,0.970505,0.0,,,,,0.2478,0.1146,2.4115,1.763,0.07802,2.05,0.04042,1.163,0.2449,5.625,0.13135,,,0.259948,0.0,,,,,0.9407,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.103)"
series_2_model_113_summary.txt,0.7551639278240821,0.2375,0.10552800000000001,0.16666743916666668,0.11994523865652756,0.1,0.025523250000888,gjrGARCH,1.0,1.0,0.0,0.0,0.0,std,-4199.407,2.3221,2.3324,0.00958,0.385502,,,,,0.018054,0.000284,0.138547,0.0,0.868951,0.0,,,6.154159,0.0,8.832e-07,0.1116,1.9036,1.4822,0.13838,1.839,0.06599,0.5071,0.61212,3.8677,0.27611,,,-0.052937,0.010263,,,,,0.8917,"Parameter significance (0.237), Residual diagnostics (0.167), Parameter stability (0.120)"
series_3_model_108_summary.txt,0.7538533052616789,0.25,0.19307072000000003,0.19445033421333333,0.03684925104834561,0.079483,5.21598525e-46,gjrGARCH,1.0,2.0,1.0,0.0,1.0,norm,760.1102,-0.4153,-0.40162,-0.391594,0.0,0.989333,0.0,-0.108365,0.0,0.005339,0.0,0.213213,0.0,0.673455,0.0,0.102898,0.0,,,0.2477,0.4683,3.5138,2.615,0.008966,1.326,0.185049,1.495,0.13488,6.946,0.07364,,,-0.2734,0.0,,,,,,"Parameter significance (0.250), Residual diagnostics (0.194), Information criteria (0.193)"
series_3_model_4_summary.txt,0.7533216701419425,0.25,0.19200192000000005,0.19463090166666666,0.056828348475275806,0.0598605,1.1955968e-48,sGARCH,1.0,1.0,1.0,0.0,1.0,norm,694.5192,-0.38019,-0.36993,-0.406869,0.009853,0.986442,0.0,-0.097375,2e-06,0.007758,0.0,0.160011,0.0,0.667494,0.0,,,,,0.6021,0.6802,2.6506,2.4315,0.015085,0.5535,0.57995,0.67,0.502908,13.0004,0.004636,,,,,,,,,0.6209,"Parameter significance (0.250), Residual diagnostics (0.195), Information criteria (0.192)"
series_2_model_10_summary.txt,0.7526671415278466,0.2125,0.10328960000000001,0.25,0.08687195857784673,0.1,5.58295e-06,sGARCH,1.0,2.0,1.0,0.0,0.0,norm,-4326.035,2.3921,2.4023,-0.001396,0.910009,0.075019,4.2e-05,,,0.022429,2e-06,0.148114,0.0,0.648828,8e-05,0.184221,0.219662,,,0.2399,0.7178,2.2262,1.2299,0.2188,0.5099,0.6101,0.7505,0.453,1.5544,0.6698,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.103)"
series_3_model_44_summary.txt,0.7526094606342032,0.2265625,0.19764512,0.19505734833333332,0.03340599230086995,0.0582385,0.0417,sGARCH,1.0,2.0,1.0,0.0,1.0,sstd,1021.54,-0.55911,-0.54371,-0.228142,0.17008,0.983239,0.0,-0.107593,0.0,0.004661,0.0,0.166928,0.0,0.735468,3e-06,0.0,0.999999,4.663274,0.0,0.252,0.5275,3.8219,2.4477,0.014423,0.9948,0.319903,1.1622,0.245249,14.7389,0.002054,,,,,,,1.305,0.0,,"Parameter significance (0.227), Information criteria (0.198), Residual diagnostics (0.195)"
series_3_model_68_summary.txt,0.7525663576771316,0.25,0.19744736000000002,0.19444473705559662,0.010674260621535061,0.1,4.691868925e-25,eGARCH,1.0,1.0,1.0,0.0,1.0,std,1007.807,-0.55207,-0.53839,-0.406868,0.079097,0.988457,0.0,-0.08826,1e-06,-0.251423,0.0,0.228815,0.0,0.927437,0.0,,,4.763948,0.0,0.9044,0.7017,4.7528,1.4481,0.1477,0.7154,0.4744,0.9519,0.3412,2.1985,0.5323,,,0.074738,3.3e-05,,,,,0.4495,"Parameter significance (0.250), Information criteria (0.197), Residual diagnostics (0.194)"
